RJ,CEFET-RJ - Nova Friburgo,100,100,0.00968885,0.02155996,0.00968885,0.02155996,0.0,2.47,-22.2459542,-42.52328664241848
RJ,CEFET-RJ - Itaguai,100,100,0.09598716,0.72193263,0.09598716,0.72193263,0.0,2.62,-22.8638402,-43.75097169617632
RJ,CEFET-RJ - Nova Iguaçu,100,100,0.05701709,0.68219286,0.0570170899999999,0.68219286,0.0,2.99,-22.70469875,-43.46257647264516
RJ,CEFET-RJ - Angra dos Reis,100,100,0.00124422,0.00267459,0.00124422,0.00267459,0.04,4.0,-23.02102165,-44.536141829603096
RJ,CETEM,2000,2000,0.00005364,0.625131739999999,0.033665548,0.031293681,0.04,1.76,-22.861013999999997,-43.2205498171935
RJ,ON,20000,20000,0.00008005,0.000206139999999999,0.0,0.0,0.0,0.0,42.2454075,-82.94907363862694
RJ,EMBRAPA-CNPS,2000,2000,0.46925745,0.78074753,0.023465833,0.0390535915,0.0,1.13,-22.9996136,-43.58225422964228
RJ,UFRRJ-Campos dos Goytacazes ,100,100,0.0,0.0,0.0,0.0,0.0,9.18,-21.80258245,-41.292498492387196
RJ,Colégio Pedro II,100,100,0.24565086,0.15209239,0.245650859999999,0.15209239,4.65,1.01,-22.9003046,-43.220966871582206
RJ,IFF - Macaé,100,100,0.0214892299999999,0.40000258,0.0214892299999999,0.40000258,0.38,4.13,-22.4050825,-41.844910611184666
RJ,IFF - Guarus,100,100,0.08764328,0.0873827299999999,0.0876432799999999,0.0873827299999999,0.07,4.38,-21.7345457,-41.324005
RJ,IFF - Itaperuna,100,100,0.02976001,0.57023979,0.02976001,0.57023979,0.0,5.58,-21.1869705,-41.9286722
RJ,UFRRJ-Seropedica,2000,2000,0.00175676,0.00102295,0.423329905,1.13368331249999,0.0,1.95,-22.7852043,-43.67997143549255
RJ,INES,2000,2000,0.82609662,1.76109923,0.0413320455,0.08809049,0.0,0.0,-22.5349042,-44.114434
RJ,CTAv,1000,1000,0.01823382,0.01841709,0.001823382,0.001841709,0.04,1.39,-22.88516465,-43.22908582166166
RJ,HSE,2000,2000,0.00006716,0.02249578,0.0740713144999999,0.306457184,0.0,2.3,-22.8433947,-43.5461223
RJ,IBC,1000,1000,0.87737535,0.67574239,0.087737535,0.067574239,0.01,2.12,-22.97526725,-43.39835667759258
RJ,FUNARTE-RJ,1000,1000,0.40298046,2.11477486,0.040298046,0.211477486,0.0,2.23,-22.9050686,-43.1756707
RJ,FAETEC,1000,1000,0.0,0.0,0.0,0.0,0.0,0.0,-22.88631495,-43.24756560268929
RJ,CEDERJ,2000,2000,0.00006591,0.108465869999999,0.0129633329999999,0.0139850905,0.01,2.41,-22.628479,-43.903317
RJ,FAPERJ,1000,1000,0.38748558,0.1065179,0.038753802,0.010731491,0.0,0.0,-22.9046009,-43.1738039
RJ,EBC,2000,2000,0.00496585,0.00122339,0.302961275499999,0.2314869255,0.0,1.16,-22.9098956,-43.18344337851356
RJ,JBRJ,2000,2000,0.28023548,0.00056222,0.045535448,0.3543391035,0.03,1.03,-22.965887,-43.2282855
RJ,UCP,1000,1000,0.0,0.0,0.0,0.0,0.0,2.17,-22.510873,-43.1841065
RJ,PESAGRO,1000,1000,0.01801677,0.02270574,0.001801677,0.002270574,0.19,1.69,-22.758617299999997,-43.68425828154214
RJ,INT,2000,2000,0.68542713,4.7809314,0.0342740315,0.2390941305,0.0,0.0,-22.8963732,-43.184369
RJ,PUC-Rio,10000,10000,218.12637703,79.96923007,2.1812637703,0.799692300699999,0.05,1.29,-22.97964355,-43.23315196475536
RJ,MAST,2000,2000,1.11772945,1.44904758,0.055895853,0.0724773255,0.0,0.0,-22.89538435,-43.22264503526542
RJ,INMETRO-Sede,1000,1000,92.96305389,38.89566415,9.29630538899999,3.889566415,0.01,1.6,-31.7543688,-52.3378714
RJ,IFF - Cabo Frio,100,100,0.18647814,0.58455972,0.18647814,0.584559719999999,0.0,3.28,-22.4050825,-41.844910611184666
RJ,UFF - Volta Redonda,200,200,4.54186682,8.73226251999999,2.27093341,4.36613125999999,0.0,2.99,-22.5159911,-44.10490734330335
RJ,IMPA,21000,21000,7.10291699,10.99130365,0.069189704047619,0.0843857894761904,0.0,1.5,-22.965267599999997,-43.237691081834186
RJ,FUNARTE - RJ,100,100,0.0357626699999999,0.55820934,0.0357626699999999,0.55820934,0.0,0.0,-22.9050686,-43.1756707
RJ,LNCC,10000,10000,85.8595455499999,23.74706751,0.858595455499999,0.2374706751,0.0,2.25,-22.5298089,-43.217433
RJ,INMETRO - Rio Comprido,1000,1000,0.0,0.0,0.0,0.0,0.01,2.13,-22.9283625,-43.2085001
RJ,UFF - Santo Antonio de Pádua,100,100,0.04292965,0.51768208,0.04292965,0.517682079999999,0.0,4.6,-21.5274935,-42.2002538
SP,Universidade Federal do ABC - UFABC,11000,11000,0.0,0.0,0.0553553968181818,0.0447314819090909,0.0,2.46,-23.677388800000003,-46.564357842078465
SP,IFSP – Bragança Paulista,100,100,0.67881141,0.72681863,0.67881141,0.72681863,0.0,2.5,-22.9489638,-46.55825156422786
SP,UNIFESP – Guarulhos,100,100,0.03140774,0.03387554,0.03140774,0.03387554,0.07,1.48,-23.43899065,-46.403969667654046
SP,Universidade Federal de São Carlos – UFSCar,3000,3000,195.59734819,144.80138481,6.51991160633333,4.826712827,0.0,9.83,-21.98354135,-47.88067801144076
SP,UFSCar – Sorocaba,3000,3000,8.191699,1.05757246,0.425818382666666,0.104252009999999,0.0,6.59,-23.5815462,-47.5241906
SP,FINEP – SP,100,100,0.13095502,0.50940835,0.13095502,0.50940835,0.21,0.7,-22.9327014,-43.17489775
SP,Universidade Federal de São Paulo - UNIFESP,11000,11000,0.00018377,0.61073043,1.12646039381818,1.64276358363636,0.0,0.0,-23.9903597,-46.3008931
SP,USP,10000,10000,424.36490323,274.26647474,4.6710553341,5.343683196,0.0,0.64,-23.56096405,-46.72770807289966
SP,Instituto Agronomico (IAC) - Campinas ,1000,1000,0.0,0.00003031,0.0,0.000003031,0.0,9.63,-22.8750422,-47.0753293
SP,Hospital Sírio Libanês,50,50,0.00075875,0.00056645,0.0015175,0.0011329,0.0,0.82,-23.557593949999998,-46.65390324214939
SP,Hospital das Clínicas,10000,10000,99.98638896,443.47649421,0.999863889599999,4.43476494209999,0.0,1.39,-22.82612585,-47.06436100876955
SP,IFSP - São Carlos,1000,1000,0.63297541,0.87867726,0.063297541,0.087867726,0.0,0.0,-21.9698639,-47.87834936194543
SP,IFSP - Sorocaba,100,100,0.008713,0.0177954,0.008713,0.0177954,0.19,2.8,-23.1968382,-47.3016354476207
SP,UNICAMP,20000,20000,298.52693324,4.32830746999999,1.49297663195,1.8488443931,0.0,4.43,48.8703655,16.7258147
SP,Escola de Enfermagem da USP,1000,1000,28.98346839,131.02283112,2.898346839,13.102283112,0.0,0.85,-19.92475285,-43.93088443360696
SP,Faculdade de Saúde Pública da USP,1000,1000,28.98346839,131.02283112,2.898346839,13.102283112,0.0,0.85,-23.5534822,-46.672724
SP,Faculdade de Medicina da USP,1000,1000,28.98346839,131.02283112,2.898346839,13.102283112,0.0,0.85,-23.5543653,-46.6704164
SP,Hospital São Paulo,1000,1000,21.81743766,17.98989162,2.181743766,1.798989162,0.0,1.15,-23.5977766,-46.6435335
SP,IFSP – São José dos Campos,100,100,0.429529479999999,0.30588262,0.42952948,0.30588262,0.08,3.34,-23.191497849999998,-45.850279637731504
SP,IFSP – Matão,100,100,0.56626935,1.06628554,0.56626935,1.06628554,0.0,5.75,-21.62301605,-48.346945577057944
SP,UNESP,10000,10000,114.40884659,205.85105125,1.1440884659,2.0585105125,0.01,1.31,-22.8494362,-48.4352982
SP,UFSCar – Lagoa do Sino,100,100,8.8548346,0.919127709999999,8.8548346,0.919127709999999,11.5,13.51,-23.60437055,-48.539680697691196
SP,IFSP – Presidente Epitácio,100,100,0.63678188,0.06463114,0.63678188,0.06463114,0.0,23.62,-21.785702450000002,-52.1118188170575
SP,CEMADEN – São José dos Campos,2000,2000,21.5269623,1.29301241,2.1540051355,0.5477962215,0.0,2.95,-23.1576612,-45.793064243006185
SP,UNIFESP – São José dos Campos,100,100,0.01384245,0.00446306,0.01384245,0.00446306,1.44,2.93,-23.164686250000003,-45.79334093111363
SP,Cinemateca Brasileira,100,100,0.0082174,0.00028411,0.02077189,0.0238611,0.0,0.94,-23.59192495,-46.6460727
SP,UNIFESP – São José dos Campos(PT),100,100,0.00466360999999999,0.00598649,0.00466361,0.00598649,1.52,3.08,-23.164686250000003,-45.79334093111363
SP,FUNARTE - SP,1000,1000,0.0635495599999999,0.70218374,0.00635495599999999,0.070218374,0.0,2.18,-15.7892313,-47.89673193909984
SP,USP - CEUMA,1000,1000,0.26987102,0.83244291,0.026987102,0.083244291,0.0,1.03,-23.5461801,-46.650858419619006
SP,IFSP - Campinas,100,100,0.54430266,0.70274786,0.54430266,0.70274786,0.0,4.96,-22.9489749,-47.14941906782852
SP,IFSP – Birigui,100,100,0.11551044,0.87459202,0.11551044,0.87459202,0.0,12.09,-21.2489148,-50.31397846593214
SP,IFSP – Barretos,200,200,8.64065549,0.49495769,4.320327745,0.247478844999999,0.01,12.62,-20.5406085,-48.549488606023466
